image_name,true_class,predicted_class,confidence,detected,error
34221.png,sad,sad,,True,
398141539.png,sad,sad,,True,
9408.png,sad,sad,,True,
124981936.png,sad,sad,,True,
958214373.png,sad,sad,,True,
748205369.png,sad,sad,,True,
911942722.png,sad,sad,,True,
731148193.png,sad,sad,,True,
163717167.png,sad,sad,,True,
812205803.png,sad,sad,,True,
150586428.png,sad,sad,,True,
8876.png,sad,sad,,True,
29521.png,sad,sad,,True,
14677.png,sad,sad,,True,
17784.png,sad,sad,,True,
10389.png,sad,sad,,True,
15024.png,sad,sad,,True,
3088.png,sad,sad,,True,
33744.png,sad,sad,,True,
2544.png,sad,sad,,True,
484919445.png,sad,sad,,True,
839600699.png,sad,sad,,True,
2568.png,sad,sad,,True,
435557694.png,sad,sad,,True,
855775495.png,sad,sad,,True,
726338022.png,sad,sad,,True,
464582186.png,sad,sad,,True,
28362.png,sad,sad,,True,
31182.png,sad,sad,,True,
29295.png,sad,sad,,True,
12571.png,sad,sad,,True,
972948165.png,sad,sad,,True,
486479027.png,sad,happy,,True,
823198296.png,sad,sad,,True,
281406839.png,sad,sad,,True,
6644.png,sad,sad,,True,
25608.png,sad,sad,,True,
552544934.png,sad,sad,,True,
13153.png,sad,sad,,True,
656840929.png,sad,sad,,True,
5277.png,sad,sad,,True,
7306.png,sad,sad,,True,
17888.png,sad,sad,,True,
12931.png,sad,sad,,True,
33928.png,sad,happy,,True,
545061020.png,sad,sad,,True,
26908.png,sad,sad,,True,
80959851.png,sad,sad,,True,
25140.png,sad,sad,,True,
520955470.png,sad,sad,,True,
25197.png,sad,sad,,True,
27233.png,sad,sad,,True,
250399827.png,sad,sad,,True,
497538940.png,sad,sad,,True,
559068965.png,sad,sad,,True,
505876414.png,sad,sad,,True,
854228767.png,sad,happy,,True,
474269944.png,sad,sad,,True,
284433557.png,sad,sad,,True,
8958.png,sad,sad,,True,
35594.png,sad,sad,,True,
4420.png,sad,sad,,True,
590251409.png,sad,sad,,True,
589276664.png,sad,sad,,True,
383775389.png,sad,sad,,True,
897862769.png,sad,sad,,True,
